url	http	redirects	final_url	bytes	title	description	og_title	og_image	canonical	robots	h1_count	jsonld
/programs/b22c0569-5e89-411a-803f-35af8e351ac8	200	0		28389	Bachelor of Engineering in Civil Engineering — SVIT Group	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/programs/bcde5b0e-1132-420c-bd09-93580f0d68f5	200	0		27344	Diploma in Civil Engineering — SVIT Group	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/programs/bda99554-00ec-4c6c-b8c9-29dade55a271	200	0		27474	B.Sc IT — SVIT Group	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/programs/c7588f08-08e5-412a-9e79-b0808a1529bc	200	0		28341	Master in Business Administration — SVIT Group	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/programs/c831a18e-29aa-4161-9089-b5f160cc9a75	200	0		27630	B.E. Engineering — SVIT Group	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/programs/d31ccbde-f8e4-4afb-8919-c39ae30ce303	200	0		27355	Diploma in Computer Engineering — SVIT Group	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/programs/d85054c7-97f4-4c35-b1c0-edf55d354d45	200	0		28259	bcdefg — SVIT Group	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/programs/ec1607b4-f889-4fd1-a3a7-839459403870	200	0		28430	Bachelor of Engineering in Electrical Engineering — SVIT Group	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/programs/ed1073bd-9f86-4cf6-9071-93e351c1d71f	200	0		28344	Bachelor of Interior Design — SVIT Group	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/programs/f70828d2-91a9-4be5-9362-297317801e00	200	0		28349	Master of Engineering in Structure — SVIT Group	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1-PNS	200	0		27469	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/10-RRK	200	0		27451	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/100-PAP	200	0		27078	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1001-CPP	200	0		27111	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1007-SHP	200	0		27481	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/103-NMS	200	0		32038	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1033-MPH	200	0		27064	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/106-JRV	200	0		27079	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1068-AJP	200	0		27063	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1070-PRB	200	0		27063	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1074-BBG	200	0		27060	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/112-VRG	200	0		27077	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/114-DRP	200	0		27096	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1140-VBP	200	0		27094	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1142-JJP	200	0		27102	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1143-KSP	200	0		27089	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1147-JMP	200	0		27059	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1148-BRP	200	0		27173	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1149-BDP	200	0		27097	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/115-PRP	200	0		27083	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1160-TIP	200	0		27062	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1172-RKP	200	0		27085	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1173-SVP	200	0		27111	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1182-MSP	200	0		27112	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/119-MKR	200	0		27073	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1193-MSP	200	0		27463	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1196-DKP	200	0		27095	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1198-MAS	200	0		27075	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1199-PJP	200	0		27095	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1200-KNP	200	0		27175	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/125-TCP	200	0		27094	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/126-JBS	200	0		27489	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/127-KBS	200	0		27505	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/128-HRV	200	0		27103	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/129-DMP	200	0		29261	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/13-RVP	200	0		27467	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1302-DDP	200	0		27501	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1304-HJC	200	0		27427	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1305-HNT	200	0		27462	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1401-VNP	200	0		27511	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1402-AVM	200	0		27475	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1403-UDK	200	0		27507	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1502-DSP	200	0		26332	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1504-HMN	200	0		26346	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1505-KMP	200	0		26346	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1506-DAP	200	0		26322	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1507-MPL	200	0		26331	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1508-PNM	200	0		26352	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1509-NPP	200	0		26331	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1510-HST	200	0		26340	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1511-JNP	200	0		26353	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1512-DSC	200	0		26343	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1513-RNS	200	0		26343	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/152-RSG	200	0		27509	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/155-JVR	200	0		27529	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1601-JNB	200	0		26352	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/161-NSG	200	0		27529	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/163-NKP	200	0		27147	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/166-PIC	200	0		27532	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/168-ZAB	200	0		27576	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/1701-KMP	200	0		26316	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1801-PMP	200	0		26344	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/1902-SRM	200	0		26331	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/2101-DDB	200	0		27419	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/2102-IBP	200	0		27075	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/2105-HAS	200	0		27092	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/2107-NPP	200	0		27155	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/2108-DPR	200	0		27463	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/2109-SHP	200	0		27483	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/214-PGP	200	0		27115	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
